source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,invalid_reason
CLOBETASOL PROPIONATE 0.05% CREAM,0,SG_PASAR_POSTOP_INFO,CLOBETASOL PROPIONATE 0.05% CREAM,998415,,
CLONAZEPAM TABLET,0,SG_PASAR_POSTOP_INFO,CLONAZEPAM TABLET,798874,,
CLOPIDOGREL  TABLET,0,SG_PASAR_POSTOP_INFO,CLOPIDOGREL  TABLET,1322184,,
CLOTRIMAZOLE 1% CREAM,0,SG_PASAR_POSTOP_INFO,CLOTRIMAZOLE 1% CREAM,1000632,,
CLOXACILLIN CAPSULE,0,SG_PASAR_POSTOP_INFO,CLOXACILLIN CAPSULE,1800835,,
CLOXACILLIN INJECTION,0,SG_PASAR_POSTOP_INFO,CLOXACILLIN INJECTION,1800835,,
"CO-AMOXICLAV  1G TABLET [AMOXICILLIN 875MG, CLAVULANIC ACID 125MG]",0,SG_PASAR_POSTOP_INFO,"CO-AMOXICLAV  1G TABLET [AMOXICILLIN 875MG, CLAVULANIC ACID 125MG]",1713332,,
"CO-AMOXICLAV  1G TABLET [AMOXICILLIN 875MG, CLAVULANIC ACID 125MG]",0,SG_PASAR_POSTOP_INFO,"CO-AMOXICLAV  1G TABLET [AMOXICILLIN 875MG, CLAVULANIC ACID 125MG]",1759842,,
CO-AMOXICLAV  TABLET,0,SG_PASAR_POSTOP_INFO,CO-AMOXICLAV  TABLET,1713332,,
CO-AMOXICLAV  TABLET,0,SG_PASAR_POSTOP_INFO,CO-AMOXICLAV  TABLET,1759842,,
"CO-AMOXICLAV 1G TABLET [AMOXICILLIN 875MG, CLAVULANIC ACID 125MG]",0,SG_PASAR_POSTOP_INFO,"CO-AMOXICLAV 1G TABLET [AMOXICILLIN 875MG, CLAVULANIC ACID 125MG]",1713332,,
"CO-AMOXICLAV 1G TABLET [AMOXICILLIN 875MG, CLAVULANIC ACID 125MG]",0,SG_PASAR_POSTOP_INFO,"CO-AMOXICLAV 1G TABLET [AMOXICILLIN 875MG, CLAVULANIC ACID 125MG]",1759842,,
CO-AMOXICLAV INJECTION,0,SG_PASAR_POSTOP_INFO,CO-AMOXICLAV INJECTION,1713332,,
CO-AMOXICLAV INJECTION,0,SG_PASAR_POSTOP_INFO,CO-AMOXICLAV INJECTION,1759842,,
CO-TRIMOXAZOLE  TABLET,0,SG_PASAR_POSTOP_INFO,CO-TRIMOXAZOLE  TABLET,1836430,,
CO-TRIMOXAZOLE  TABLET,0,SG_PASAR_POSTOP_INFO,CO-TRIMOXAZOLE  TABLET,1705674,,
CO-TRIMOXAZOLE INJECTION,0,SG_PASAR_POSTOP_INFO,CO-TRIMOXAZOLE INJECTION,1836430,,
CO-TRIMOXAZOLE INJECTION,0,SG_PASAR_POSTOP_INFO,CO-TRIMOXAZOLE INJECTION,1705674,,
CODEINE PHOSPHATE  TABLET,0,SG_PASAR_POSTOP_INFO,CODEINE PHOSPHATE  TABLET,1201620,,
COLCHICINE TABLET,0,SG_PASAR_POSTOP_INFO,COLCHICINE TABLET,1101554,,
COLECALCIFEROL  [VITAMIN D3] CAPSULE/TABLET,0,SG_PASAR_POSTOP_INFO,COLECALCIFEROL  [VITAMIN D3] CAPSULE/TABLET,19095164,,
COLECALCIFEROL  [VITAMIN D3] ORAL SOLUTION,0,SG_PASAR_POSTOP_INFO,COLECALCIFEROL  [VITAMIN D3] ORAL SOLUTION,19095164,,
"COMBIGAN EYE DROP [BRIMONIDINE 0.2%, TIMOLOL 0.5%]",0,SG_PASAR_POSTOP_INFO,"COMBIGAN EYE DROP [BRIMONIDINE 0.2%, TIMOLOL 0.5%]",915542,,
"COMBIGAN EYE DROP [BRIMONIDINE 0.2%, TIMOLOL 0.5%]",0,SG_PASAR_POSTOP_INFO,"COMBIGAN EYE DROP [BRIMONIDINE 0.2%, TIMOLOL 0.5%]",902427,,
"COSOPT EYE DROP [DORZOLAMIDE, TIMOLOL]",0,SG_PASAR_POSTOP_INFO,"COSOPT EYE DROP [DORZOLAMIDE, TIMOLOL]",981709,,
"COSOPT EYE DROP [DORZOLAMIDE, TIMOLOL]",0,SG_PASAR_POSTOP_INFO,"COSOPT EYE DROP [DORZOLAMIDE, TIMOLOL]",902427,,
"DAFLON TABLET [DIOSMIN 450MG, HESPERIDIN 50MG]",0,SG_PASAR_POSTOP_INFO,"DAFLON TABLET [DIOSMIN 450MG, HESPERIDIN 50MG]",19029488,,
"DAFLON TABLET [DIOSMIN 450MG, HESPERIDIN 50MG]",0,SG_PASAR_POSTOP_INFO,"DAFLON TABLET [DIOSMIN 450MG, HESPERIDIN 50MG]",19068688,,
"DAKTACORT CREAM [MICONAZOLE, HYDROCORTISONE]",0,SG_PASAR_POSTOP_INFO,"DAKTACORT CREAM [MICONAZOLE, HYDROCORTISONE]",975125,,
"DAKTACORT CREAM [MICONAZOLE, HYDROCORTISONE]",0,SG_PASAR_POSTOP_INFO,"DAKTACORT CREAM [MICONAZOLE, HYDROCORTISONE]",907879,,
DAPAGLIFLOZIN TABLET,0,SG_PASAR_POSTOP_INFO,DAPAGLIFLOZIN TABLET,44785829,,
DAPTOMYCIN INJECTION,0,SG_PASAR_POSTOP_INFO,DAPTOMYCIN INJECTION,1786617,,
DEQUALINIUM CHLORIDE 0.25MG LOZENGE,0,SG_PASAR_POSTOP_INFO,DEQUALINIUM CHLORIDE 0.25MG LOZENGE,19016063,,
DEXAMETHASONE   TABLET,0,SG_PASAR_POSTOP_INFO,DEXAMETHASONE   TABLET,1518254,,
DEXAMETHASONE (MINIMS) 0.1% EYE DROP,0,SG_PASAR_POSTOP_INFO,DEXAMETHASONE (MINIMS) 0.1% EYE DROP,1518254,,
DEXAMETHASONE PHOSPHATE INJECTION,0,SG_PASAR_POSTOP_INFO,DEXAMETHASONE PHOSPHATE INJECTION,1518254,,
DEXMEDETOMIDINE HCL INJECTION,0,SG_PASAR_POSTOP_INFO,DEXMEDETOMIDINE HCL INJECTION,19061088,,
DEXTROMETHORPHAN HBR (15MG/5ML) LINCTUS,0,SG_PASAR_POSTOP_INFO,DEXTROMETHORPHAN HBR (15MG/5ML) LINCTUS,1119510,,
DEXTROSE  5% INFUSION,0,SG_PASAR_POSTOP_INFO,DEXTROSE  5% INFUSION,1560524,,
"DEXTROSE  5%, SODIUM CHLORIDE 0.2% INFUSION",0,SG_PASAR_POSTOP_INFO,"DEXTROSE  5%, SODIUM CHLORIDE 0.2% INFUSION",967823,,
"DEXTROSE  5%, SODIUM CHLORIDE 0.2% INFUSION",0,SG_PASAR_POSTOP_INFO,"DEXTROSE  5%, SODIUM CHLORIDE 0.2% INFUSION",1560524,,
"DEXTROSE  5%, SODIUM CHLORIDE 0.45% INFUSION",0,SG_PASAR_POSTOP_INFO,"DEXTROSE  5%, SODIUM CHLORIDE 0.45% INFUSION",967823,,
"DEXTROSE  5%, SODIUM CHLORIDE 0.45% INFUSION",0,SG_PASAR_POSTOP_INFO,"DEXTROSE  5%, SODIUM CHLORIDE 0.45% INFUSION",1560524,,
"DEXTROSE  5%, SODIUM CHLORIDE 0.9% INFUSION",0,SG_PASAR_POSTOP_INFO,"DEXTROSE  5%, SODIUM CHLORIDE 0.9% INFUSION",967823,,
"DEXTROSE  5%, SODIUM CHLORIDE 0.9% INFUSION",0,SG_PASAR_POSTOP_INFO,"DEXTROSE  5%, SODIUM CHLORIDE 0.9% INFUSION",1560524,,
DEXTROSE (ANHYDROUS) ORAL POWDER,0,SG_PASAR_POSTOP_INFO,DEXTROSE (ANHYDROUS) ORAL POWDER,1560524,,
DEXTROSE 10% INFUSION,0,SG_PASAR_POSTOP_INFO,DEXTROSE 10% INFUSION,1560524,,
DEXTROSE 20% INFUSION,0,SG_PASAR_POSTOP_INFO,DEXTROSE 20% INFUSION,1560524,,
DEXTROSE 50% INJECTION,0,SG_PASAR_POSTOP_INFO,DEXTROSE 50% INJECTION,1560524,,
DIAZEPAM  TABLET,0,SG_PASAR_POSTOP_INFO,DIAZEPAM  TABLET,723013,,
DICLOFENAC SODIUM  EC TABLET,0,SG_PASAR_POSTOP_INFO,DICLOFENAC SODIUM  EC TABLET,1124300,,
DICLOFENAC SODIUM  SR TABLET,0,SG_PASAR_POSTOP_INFO,DICLOFENAC SODIUM  SR TABLET,1124300,,
DIGOXIN [LANOXIN]  TABLET,0,SG_PASAR_POSTOP_INFO,DIGOXIN [LANOXIN]  TABLET,1326303,,
DILTIAZEM HCL   TABLET,0,SG_PASAR_POSTOP_INFO,DILTIAZEM HCL   TABLET,1328165,,
DILTIAZEM HCL  SR [HERBESSER SR] CAPSULE,0,SG_PASAR_POSTOP_INFO,DILTIAZEM HCL  SR [HERBESSER SR] CAPSULE,1328165,,
DIMETICONE [SILICONE] CREAM,0,SG_PASAR_POSTOP_INFO,DIMETICONE [SILICONE] CREAM,916662,,
DIPHENHYDRAMINE HCL INJECTION,0,SG_PASAR_POSTOP_INFO,DIPHENHYDRAMINE HCL INJECTION,1129625,,
"DIPROSALIC OINTMENT [BETAMETHASONE, SALICYLIC ACID]",0,SG_PASAR_POSTOP_INFO,"DIPROSALIC OINTMENT [BETAMETHASONE, SALICYLIC ACID]",964407,,
"DIPROSALIC OINTMENT [BETAMETHASONE, SALICYLIC ACID]",0,SG_PASAR_POSTOP_INFO,"DIPROSALIC OINTMENT [BETAMETHASONE, SALICYLIC ACID]",920458,,
DOMPERIDONE  TABLET,0,SG_PASAR_POSTOP_INFO,DOMPERIDONE  TABLET,19037833,,
DOPAMINE HCL INJECTION,0,SG_PASAR_POSTOP_INFO,DOPAMINE HCL INJECTION,1337860,,
DORZOLAMIDE 2% EYE DROP,0,SG_PASAR_POSTOP_INFO,DORZOLAMIDE 2% EYE DROP,981709,,
DOXYCYCLINE CAPSULE,0,SG_PASAR_POSTOP_INFO,DOXYCYCLINE CAPSULE,1738521,,
DULOXETINE CAPSULE,0,SG_PASAR_POSTOP_INFO,DULOXETINE CAPSULE,715259,,
DURATEARS EYE OINTMENT,0,SG_PASAR_POSTOP_INFO,DURATEARS EYE OINTMENT,19087317,,
DURATEARS EYE OINTMENT,0,SG_PASAR_POSTOP_INFO,DURATEARS EYE OINTMENT,19129738,,
DURATEARS EYE OINTMENT,0,SG_PASAR_POSTOP_INFO,DURATEARS EYE OINTMENT,908523,,
DUTASTERIDE CAPSULE,0,SG_PASAR_POSTOP_INFO,DUTASTERIDE CAPSULE,989482,,
"EMLA CREAM [LIDOCAINE 2.5%, PRILOCAINE 2.5%]",0,SG_PASAR_POSTOP_INFO,"EMLA CREAM [LIDOCAINE 2.5%, PRILOCAINE 2.5%]",951279,,
"EMLA CREAM [LIDOCAINE 2.5%, PRILOCAINE 2.5%]",0,SG_PASAR_POSTOP_INFO,"EMLA CREAM [LIDOCAINE 2.5%, PRILOCAINE 2.5%]",989878,,
EMPAGLIFLOZIN TABLET,0,SG_PASAR_POSTOP_INFO,EMPAGLIFLOZIN TABLET,45774751,,
EMULSIFYING OINTMENT,0,SG_PASAR_POSTOP_INFO,EMULSIFYING OINTMENT,0,,
ENALAPRIL MALEATE TABLET,0,SG_PASAR_POSTOP_INFO,ENALAPRIL MALEATE TABLET,1341927,,
ENOXAPARIN SODIUM INJECTION,0,SG_PASAR_POSTOP_INFO,ENOXAPARIN SODIUM INJECTION,1301025,,
ENSURE LIQUID,0,SG_PASAR_POSTOP_INFO,ENSURE LIQUID,40798859,,
ENSURE PLUS LIQUID,0,SG_PASAR_POSTOP_INFO,ENSURE PLUS LIQUID,40798859,,
ENTECAVIR TABLET,0,SG_PASAR_POSTOP_INFO,ENTECAVIR TABLET,1711246,,
"ENTRESTO  50MG TABLET [SACUBITRIL, VALSARTAN]",0,SG_PASAR_POSTOP_INFO,"ENTRESTO  50MG TABLET [SACUBITRIL, VALSARTAN]",46275719,,
"ENTRESTO  50MG TABLET [SACUBITRIL, VALSARTAN]",0,SG_PASAR_POSTOP_INFO,"ENTRESTO  50MG TABLET [SACUBITRIL, VALSARTAN]",1308842,,
EPERISONE HCL TABLET,0,SG_PASAR_POSTOP_INFO,EPERISONE HCL TABLET,36850346,,
ERGOCALCIFEROL [VITAMIN D2] CAPSULE,0,SG_PASAR_POSTOP_INFO,ERGOCALCIFEROL [VITAMIN D2] CAPSULE,19045045,,
ERTAPENEM INJECTION,0,SG_PASAR_POSTOP_INFO,ERTAPENEM INJECTION,1717963,,
ERYTHROMYCIN (LACTOBIONATE) INJECTION,0,SG_PASAR_POSTOP_INFO,ERYTHROMYCIN (LACTOBIONATE) INJECTION,1746940,,
ESCITALOPRAM TABLET,0,SG_PASAR_POSTOP_INFO,ESCITALOPRAM TABLET,715939,,
ESOMEPRAZOLE  TABLET,0,SG_PASAR_POSTOP_INFO,ESOMEPRAZOLE  TABLET,904453,,
ESOMEPRAZOLE INJECTION,0,SG_PASAR_POSTOP_INFO,ESOMEPRAZOLE INJECTION,904453,,
ETHAMBUTOL HCL TABLET,0,SG_PASAR_POSTOP_INFO,ETHAMBUTOL HCL TABLET,1749301,,
ETORICOXIB TABLET,0,SG_PASAR_POSTOP_INFO,ETORICOXIB TABLET,19011355,,
EZETIMIBE TABLET,0,SG_PASAR_POSTOP_INFO,EZETIMIBE TABLET,1526475,,
FAMOTIDINE  TABLET,0,SG_PASAR_POSTOP_INFO,FAMOTIDINE  TABLET,953076,,
FAMOTIDINE TABLET,0,SG_PASAR_POSTOP_INFO,FAMOTIDINE TABLET,953076,,
FEEDS ORDER,0,SG_PASAR_POSTOP_INFO,FEEDS ORDER,40798859,,
FENOFIBRATE CAPSULE,0,SG_PASAR_POSTOP_INFO,FENOFIBRATE CAPSULE,1551803,,
FENOFIBRATE PENTA TABLET,0,SG_PASAR_POSTOP_INFO,FENOFIBRATE PENTA TABLET,1551803,,
FENTANYL INJECTION,0,SG_PASAR_POSTOP_INFO,FENTANYL INJECTION,1154029,,
FERBEAPLEX [FERROUS SULPHATE COMPOUND] TABLET,0,SG_PASAR_POSTOP_INFO,FERBEAPLEX [FERROUS SULPHATE COMPOUND] TABLET,1396131,,
FERROUS FUMARATE TABLET,0,SG_PASAR_POSTOP_INFO,FERROUS FUMARATE TABLET,1595799,,
FEXOFENADINE HCL TABLET,0,SG_PASAR_POSTOP_INFO,FEXOFENADINE HCL TABLET,1153428,,
FINASTERIDE [PROSCAR] TABLET,0,SG_PASAR_POSTOP_INFO,FINASTERIDE [PROSCAR] TABLET,996416,,
FLAVOXATE HCL TABLET,0,SG_PASAR_POSTOP_INFO,FLAVOXATE HCL TABLET,954853,,
FLEET ENEMA (ADULT),0,SG_PASAR_POSTOP_INFO,FLEET ENEMA (ADULT),990499,,
FLEET ENEMA (ADULT),0,SG_PASAR_POSTOP_INFO,FLEET ENEMA (ADULT),991710,,
FLEET ORAL SOLUTION,0,SG_PASAR_POSTOP_INFO,FLEET ORAL SOLUTION,990499,,
FLEET ORAL SOLUTION,0,SG_PASAR_POSTOP_INFO,FLEET ORAL SOLUTION,991710,,
FLEET PHOSPHO-SODA ORAL SOLUTION,0,SG_PASAR_POSTOP_INFO,FLEET PHOSPHO-SODA ORAL SOLUTION,990499,,
FLEET PHOSPHO-SODA ORAL SOLUTION,0,SG_PASAR_POSTOP_INFO,FLEET PHOSPHO-SODA ORAL SOLUTION,991710,,
FLUCONAZOLE  CAPSULE,0,SG_PASAR_POSTOP_INFO,FLUCONAZOLE  CAPSULE,1754994,,
FLUCONAZOLE INJECTION,0,SG_PASAR_POSTOP_INFO,FLUCONAZOLE INJECTION,1754994,,
FLUDROCORTISONE ACETATE TABLET,0,SG_PASAR_POSTOP_INFO,FLUDROCORTISONE ACETATE TABLET,1555120,,
FLUOXETINE CAPSULE,0,SG_PASAR_POSTOP_INFO,FLUOXETINE CAPSULE,755695,,
FLUTICASONE FUROATE [AVAMYS] 27.5MCG NASAL SPRAY,0,SG_PASAR_POSTOP_INFO,FLUTICASONE FUROATE [AVAMYS] 27.5MCG NASAL SPRAY,1149380,,
FLUVOXAMINE MALEATE TABLET,0,SG_PASAR_POSTOP_INFO,FLUVOXAMINE MALEATE TABLET,751412,,
FOLIC ACID  TABLET,0,SG_PASAR_POSTOP_INFO,FOLIC ACID  TABLET,19111620,,
FORTIJUCE LIQUID,0,SG_PASAR_POSTOP_INFO,FORTIJUCE LIQUID,40798859,,
FOSFOMYCIN INJECTION,0,SG_PASAR_POSTOP_INFO,FOSFOMYCIN INJECTION,956653,,
FRESUBIN 2 KCAL DRINK,0,SG_PASAR_POSTOP_INFO,FRESUBIN 2 KCAL DRINK,40798859,,
"FUCICORT CREAM [FUSIDIC ACID, BETAMETHASONE (VALERATE)]",0,SG_PASAR_POSTOP_INFO,"FUCICORT CREAM [FUSIDIC ACID, BETAMETHASONE (VALERATE)]",920458,,
"FUCICORT CREAM [FUSIDIC ACID, BETAMETHASONE (VALERATE)]",0,SG_PASAR_POSTOP_INFO,"FUCICORT CREAM [FUSIDIC ACID, BETAMETHASONE (VALERATE)]",19010400,,
FUROSEMIDE [FRUSEMIDE]  TABLET,0,SG_PASAR_POSTOP_INFO,FUROSEMIDE [FRUSEMIDE]  TABLET,956874,,
FUROSEMIDE [FRUSEMIDE] INJECTION,0,SG_PASAR_POSTOP_INFO,FUROSEMIDE [FRUSEMIDE] INJECTION,956874,,
GABAPENTIN CAPSULE,0,SG_PASAR_POSTOP_INFO,GABAPENTIN CAPSULE,797399,,
GAVISCON LIQUID,0,SG_PASAR_POSTOP_INFO,GAVISCON LIQUID,985247,,
GAVISCON LIQUID,0,SG_PASAR_POSTOP_INFO,GAVISCON LIQUID,908464,,
GAVISCON LIQUID,0,SG_PASAR_POSTOP_INFO,GAVISCON LIQUID,43013872,,
"GELAFUNDIN INFUSION [GELATIN 4%, NACL 0.7%]",0,SG_PASAR_POSTOP_INFO,"GELAFUNDIN INFUSION [GELATIN 4%, NACL 0.7%]",19118265,,
GENTAMICIN (P/FREE) 14MG/ML EYE DROP,0,SG_PASAR_POSTOP_INFO,GENTAMICIN (P/FREE) 14MG/ML EYE DROP,45892419,,
GENTAMICIN 0.1% CREAM,0,SG_PASAR_POSTOP_INFO,GENTAMICIN 0.1% CREAM,45892419,,
GENTAMICIN 0.3% EYE DROP,0,SG_PASAR_POSTOP_INFO,GENTAMICIN 0.3% EYE DROP,45892419,,
GLICLAZIDE  TABLET,0,SG_PASAR_POSTOP_INFO,GLICLAZIDE  TABLET,19059796,,
GLICLAZIDE MR TABLET,0,SG_PASAR_POSTOP_INFO,GLICLAZIDE MR TABLET,19059796,,
GLIPIZIDE TABLET,0,SG_PASAR_POSTOP_INFO,GLIPIZIDE TABLET,1560171,,
GLUCERNA LIQUID,0,SG_PASAR_POSTOP_INFO,GLUCERNA LIQUID,40798859,,
GLUCOSAMINE SULFATE CAPSULE,0,SG_PASAR_POSTOP_INFO,GLUCOSAMINE SULFATE CAPSULE,1360332,,
GLUCOSAMINE SULFATE CAPSULE/TABLET,0,SG_PASAR_POSTOP_INFO,GLUCOSAMINE SULFATE CAPSULE/TABLET,1360332,,
GLYCERIN THYMOL COMPOUND GARGLE,0,SG_PASAR_POSTOP_INFO,GLYCERIN THYMOL COMPOUND GARGLE,961145,,
GLYCERIN THYMOL COMPOUND GARGLE,0,SG_PASAR_POSTOP_INFO,GLYCERIN THYMOL COMPOUND GARGLE,19000726,,
GLYCERIN THYMOL COMPOUND GARGLE,0,SG_PASAR_POSTOP_INFO,GLYCERIN THYMOL COMPOUND GARGLE,909440,,
GLYCERYL TRINITRATE 0.2% OINTMENT,0,SG_PASAR_POSTOP_INFO,GLYCERYL TRINITRATE 0.2% OINTMENT,1361711,,
GLYCERYL TRINITRATE INJECTION,0,SG_PASAR_POSTOP_INFO,GLYCERYL TRINITRATE INJECTION,1361711,,
GLYCERYL TRINITRATE PATCH,0,SG_PASAR_POSTOP_INFO,GLYCERYL TRINITRATE PATCH,1361711,,
GUAIFENESIN (100MG/5ML) SYRUP,0,SG_PASAR_POSTOP_INFO,GUAIFENESIN (100MG/5ML) SYRUP,1163944,,
HARTMANN'S SOLUTION [COMPOUND SODIUM LACTATE] INFUSION,0,SG_PASAR_POSTOP_INFO,HARTMANN'S SOLUTION [COMPOUND SODIUM LACTATE] INFUSION,967823,,
HARTMANN'S SOLUTION [COMPOUND SODIUM LACTATE] INFUSION,0,SG_PASAR_POSTOP_INFO,HARTMANN'S SOLUTION [COMPOUND SODIUM LACTATE] INFUSION,36878803,,
HARTMANN'S SOLUTION [COMPOUND SODIUM LACTATE] INFUSION,0,SG_PASAR_POSTOP_INFO,HARTMANN'S SOLUTION [COMPOUND SODIUM LACTATE] INFUSION,19049105,,
HARTMANN'S SOLUTION [COMPOUND SODIUM LACTATE] INFUSION,0,SG_PASAR_POSTOP_INFO,HARTMANN'S SOLUTION [COMPOUND SODIUM LACTATE] INFUSION,19036781,,
HEPARIN SODIUM  INJECTION,0,SG_PASAR_POSTOP_INFO,HEPARIN SODIUM  INJECTION,1367571,,
HEPARIN SODIUM INJECTION,0,SG_PASAR_POSTOP_INFO,HEPARIN SODIUM INJECTION,1367571,,
HEPARINISED SALINE [HEPARIN SODIUM 50 UNIT/5ML] INJECTION,0,SG_PASAR_POSTOP_INFO,HEPARINISED SALINE [HEPARIN SODIUM 50 UNIT/5ML] INJECTION,1367571,,
HEPARINOID 0.3% CREAM,0,SG_PASAR_POSTOP_INFO,HEPARINOID 0.3% CREAM,19113045,,
HUMAN MILK FORTIFIER POWDER,0,SG_PASAR_POSTOP_INFO,HUMAN MILK FORTIFIER POWDER,40798859,,
HYDRALAZINE HCL  TABLET,0,SG_PASAR_POSTOP_INFO,HYDRALAZINE HCL  TABLET,1373928,,
HYDROCHLOROTHIAZIDE  TABLET,0,SG_PASAR_POSTOP_INFO,HYDROCHLOROTHIAZIDE  TABLET,974166,,
HYDROCORTISONE  TABLET,0,SG_PASAR_POSTOP_INFO,HYDROCORTISONE  TABLET,975125,,
HYDROCORTISONE 0.5% CREAM,0,SG_PASAR_POSTOP_INFO,HYDROCORTISONE 0.5% CREAM,975125,,
HYDROCORTISONE 1% CREAM,0,SG_PASAR_POSTOP_INFO,HYDROCORTISONE 1% CREAM,975125,,
HYDROCORTISONE INJECTION,0,SG_PASAR_POSTOP_INFO,HYDROCORTISONE INJECTION,975125,,
HYDROXYCHLOROQUINE SULFATE TABLET,0,SG_PASAR_POSTOP_INFO,HYDROXYCHLOROQUINE SULFATE TABLET,1777087,,
HYDROXYZINE HCL  TABLET,0,SG_PASAR_POSTOP_INFO,HYDROXYZINE HCL  TABLET,777221,,
HYOSCINE BUTYLBROMIDE  TABLET,0,SG_PASAR_POSTOP_INFO,HYOSCINE BUTYLBROMIDE  TABLET,40234201,,
HYOSCINE BUTYLBROMIDE INJECTION,0,SG_PASAR_POSTOP_INFO,HYOSCINE BUTYLBROMIDE INJECTION,40234201,,
HYPROMELLOSE 0.3% EYE DROP,0,SG_PASAR_POSTOP_INFO,HYPROMELLOSE 0.3% EYE DROP,902251,,
IBUPROFEN   TABLET,0,SG_PASAR_POSTOP_INFO,IBUPROFEN   TABLET,1177480,,
INDOMETACIN  CAPSULE,0,SG_PASAR_POSTOP_INFO,INDOMETACIN  CAPSULE,1178663,,
INSULATARD [INSULIN ISOPHANE] INJECTION,0,SG_PASAR_POSTOP_INFO,INSULATARD [INSULIN ISOPHANE] INJECTION,46221581,,
IODINE TINCTURE 1% EXT SOLUTION,0,SG_PASAR_POSTOP_INFO,IODINE TINCTURE 1% EXT SOLUTION,1780601,,
IODINE TINCTURE 1% EXT SOLUTION,0,SG_PASAR_POSTOP_INFO,IODINE TINCTURE 1% EXT SOLUTION,19049909,,
IPRATROPIUM BR 0.025% (500MCG/2ML) NEBULE,0,SG_PASAR_POSTOP_INFO,IPRATROPIUM BR 0.025% (500MCG/2ML) NEBULE,1112921,,
IPRATROPIUM BR 20MCG INHALER,0,SG_PASAR_POSTOP_INFO,IPRATROPIUM BR 20MCG INHALER,1112921,,
IRBESARTAN TABLET,0,SG_PASAR_POSTOP_INFO,IRBESARTAN TABLET,1347384,,
IRON (POLYMALTOSE) (ELEMENTAL FE 50MG/ML) DROPS,0,SG_PASAR_POSTOP_INFO,IRON (POLYMALTOSE) (ELEMENTAL FE 50MG/ML) DROPS,19041135,,
IRON (POLYMALTOSE) TABLET,0,SG_PASAR_POSTOP_INFO,IRON (POLYMALTOSE) TABLET,19041135,,
IRON (SUCROSE) [VENOFER] INJECTION,0,SG_PASAR_POSTOP_INFO,IRON (SUCROSE) [VENOFER] INJECTION,1395773,,
ISONIAZID  TABLET,0,SG_PASAR_POSTOP_INFO,ISONIAZID  TABLET,1782521,,
ISOSORBIDE DINITRATE TABLET,0,SG_PASAR_POSTOP_INFO,ISOSORBIDE DINITRATE TABLET,1383925,,
ISOSORBIDE MONONITRATE CR  TABLET,0,SG_PASAR_POSTOP_INFO,ISOSORBIDE MONONITRATE CR  TABLET,1383815,,
ISPAGHULA HUSK ORAL POWDER,0,SG_PASAR_POSTOP_INFO,ISPAGHULA HUSK ORAL POWDER,19137031,,
IVABRADINE TABLET,0,SG_PASAR_POSTOP_INFO,IVABRADINE TABLET,46234437,,
KETAMINE INJECTION,0,SG_PASAR_POSTOP_INFO,KETAMINE INJECTION,785649,,
KETOPROFEN 2.5% GEL,0,SG_PASAR_POSTOP_INFO,KETOPROFEN 2.5% GEL,1185922,,
KETOPROFEN 30MG PLASTER,0,SG_PASAR_POSTOP_INFO,KETOPROFEN 30MG PLASTER,1185922,,
LABETALOL HCL INJECTION,0,SG_PASAR_POSTOP_INFO,LABETALOL HCL INJECTION,1386957,,
LACTOBACILLUS ACIDOPHILUS [LACTEOL FORT] 10 BILLION ORAL POWDER,0,SG_PASAR_POSTOP_INFO,LACTOBACILLUS ACIDOPHILUS [LACTEOL FORT] 10 BILLION ORAL POWDER,987153,,
LACTOBACILLUS ACIDOPHILUS [LACTEOL FORT] 5 BILLION CAPSULE,0,SG_PASAR_POSTOP_INFO,LACTOBACILLUS ACIDOPHILUS [LACTEOL FORT] 5 BILLION CAPSULE,987153,,
LACTULOSE SYRUP,0,SG_PASAR_POSTOP_INFO,LACTULOSE SYRUP,987245,,
LANOLIN 100% CREAM,0,SG_PASAR_POSTOP_INFO,LANOLIN 100% CREAM,19087317,,
LANTHANUM CARBONATE (CHEWABLE) TABLET,0,SG_PASAR_POSTOP_INFO,LANTHANUM CARBONATE (CHEWABLE) TABLET,990028,,
LANTUS [INSULIN GLARGINE]  SOLOSTAR,0,SG_PASAR_POSTOP_INFO,LANTUS [INSULIN GLARGINE]  SOLOSTAR,1502905,,
LANTUS [INSULIN GLARGINE] INJECTION,0,SG_PASAR_POSTOP_INFO,LANTUS [INSULIN GLARGINE] INJECTION,1502905,,
LATANOPROST 0.005% EYE DROP,0,SG_PASAR_POSTOP_INFO,LATANOPROST 0.005% EYE DROP,954688,,
LETROZOLE  TABLET,0,SG_PASAR_POSTOP_INFO,LETROZOLE  TABLET,1315946,,
LEVEMIR [INSULIN DETEMIR] FLEXPEN,0,SG_PASAR_POSTOP_INFO,LEVEMIR [INSULIN DETEMIR] FLEXPEN,1516976,,
LEVETIRACETAM   TABLET,0,SG_PASAR_POSTOP_INFO,LEVETIRACETAM   TABLET,711584,,
LEVETIRACETAM  SOLUTION,0,SG_PASAR_POSTOP_INFO,LEVETIRACETAM  SOLUTION,711584,,
LEVETIRACETAM INJECTION,0,SG_PASAR_POSTOP_INFO,LEVETIRACETAM INJECTION,711584,,
LEVOFLOXACIN  TABLET,0,SG_PASAR_POSTOP_INFO,LEVOFLOXACIN  TABLET,1742253,,
LEVOFLOXACIN 0.5% EYE DROP,0,SG_PASAR_POSTOP_INFO,LEVOFLOXACIN 0.5% EYE DROP,1742253,,
